id,name,scientific name,type,parent species id,family,group,authority,rarity,status,obscurity,link
211832,Grijze Junco ssp cismontanus,Junco hyemalis cismontanus,ondersoort,1584,Passerellidae (Amerikaanse Gorzen),Vogels,"Dwight, J, 1918",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/211832/
211829,Grijze Junco ssp hyemalis,Junco hyemalis hyemalis,ondersoort,1584,Passerellidae (Amerikaanse Gorzen),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/211829/
20475,Grijze Kroonkraanvogel,Balearica regulorum,soort,,Gruidae (Kraanvogels),Vogels,"(Bennett, ET, 1834)",algemeen,exoot,,https://waarneming.nl/species/20475/
1683,Grijze Roodstaartpapegaai ssp erithacus,Psittacus erithacus erithacus,ondersoort,246400,Psittacidae (Papegaaien),Vogels,"Linnaeus, C, 1758",vrij algemeen,exoot,,https://waarneming.nl/species/1683/
26510,Grijze Snip onbekend,Limnodromus spec.,verzamelsoort,,Scolopacidae (Strandlopers en snippen),Vogels,"Wied-Neuwied, M, 1833",zeer zeldzaam,inheems,,https://waarneming.nl/species/26510/
76419,Grijze Spreeuw,Spodiopsar cineraceus,soort,,Sturnidae (Spreeuwen),Vogels,"(Temminck, CJ, 1835)",vrij algemeen,exoot,,https://waarneming.nl/species/76419/
1548,Grijze Strandloper,Calidris pusilla,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1766)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1548/
1385,Grijze Wouw,Elanus caeruleus,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Desfontaines, RL, 1789)",zeldzaam,inheems,,https://waarneming.nl/species/1385/
244267,Grijze Wouw ssp caeruleus,Elanus caeruleus caeruleus,ondersoort,1385,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Desfontaines, RL, 1789)",algemeen,inheems,,https://waarneming.nl/species/244267/
1557,Groene Bijeneter,Merops persicus,soort,,Meropidae (Bijeneters),Vogels,"Pallas, PS, 1773",zeer zeldzaam,inheems,,https://waarneming.nl/species/1557/
151749,Groene Fitis,Phylloscopus nitidus,soort,,Phylloscopidae (Boszangers),Vogels,"Blyth, E, 1843",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/151749/
78512,Groene Kardinaal,Gubernatrix cristata,soort,,Thraupidae (Tangaren),Vogels,"(Vieillot, LJP, 1817)",vrij algemeen,exoot,,https://waarneming.nl/species/78512/
20331,Groene Langstaartglansspreeuw,Lamprotornis caudatus,soort,,Sturnidae (Spreeuwen),Vogels,"(Müller, PLS, 1776)",algemeen,exoot,,https://waarneming.nl/species/20331/
19199,Groene Reiger,Butorides virescens,soort,,Ardeidae (Reigers),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/19199/
40,Groene Specht,Picus viridis,soort,,Picidae (Spechten),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/40/
249885,Groene Specht ssp viridis,Picus viridis viridis,ondersoort,40,Picidae (Spechten),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/249885/
245241,Groenlandse Kanoet,Calidris canutus islandica,ondersoort,125,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1767)",algemeen,inheems,,https://waarneming.nl/species/245241/
775,Groenlandse Kolgans,Anser albifrons flavirostris,ondersoort,139,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Dalgety, CT; Scott, PM, 1948",zeer zeldzaam,inheems,,https://waarneming.nl/species/775/
8456,Groenlandse Tapuit,Oenanthe oenanthe leucorhoa,ondersoort,46,Muscicapidae (Vliegenvangers),Vogels,"(Gmelin, JF, 1789)",vrij algemeen,inheems,,https://waarneming.nl/species/8456/
27037,Groenlandse Witstuitbarmsijs,Acanthis flammea hornemanni,ondersoort,223,Fringillidae (Vinken),Vogels,"(Holbøll, CP, 1843)",zeer zeldzaam,inheems,,https://waarneming.nl/species/27037/
261771,Groenling,Chloris chloris,soort,,Fringillidae (Vinken),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/261771/
261773,Groenling ssp chloris,Chloris chloris chloris,ondersoort,261771,Fringillidae (Vinken),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/261773/
108,Groenpootruiter,Tringa nebularia,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Gunnerus, JE, 1767)",vrij algemeen,inheems,,https://waarneming.nl/species/108/
20316,Groenstaartglansspreeuw,Lamprotornis chalybaeus,soort,,Sturnidae (Spreeuwen),Vogels,"Hemprich, WF; Ehrenberg, CG, 1828",algemeen,exoot,,https://waarneming.nl/species/20316/
71533,Groenvleugelara,Ara chloropterus,soort,,Psittacidae (Papegaaien),Vogels,"Gray, GR, 1859",vrij algemeen,exoot,,https://waarneming.nl/species/71533/
71573,Groenwangparkiet,Pyrrhura molinae,soort,,Psittacidae (Papegaaien),Vogels,"(Massena, FV; de Souancé, C, 1854)",vrij algemeen,exoot,,https://waarneming.nl/species/71573/
1591,Grote Aalscholver,Phalacrocorax carbo carbo,ondersoort,58,Phalacrocoracidae (Aalscholvers),Vogels,"(Linnaeus, C, 1758)",zeldzaam,inheems,,https://waarneming.nl/species/1591/
18724,Grote Alexanderparkiet,Psittacula eupatria,soort,,Psittaculidae (Parkieten),Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/18724/
254,Grote Barmsijs,Acanthis flammea flammea,ondersoort,223,Fringillidae (Vinken),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/254/
109,Grote Bonte Specht,Dendrocopos major,soort,,Picidae (Spechten),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/109/
249609,Grote Bonte Specht ssp pinetorum,Dendrocopos major pinetorum,ondersoort,109,Picidae (Spechten),Vogels,"(Brehm, CL, 1831)",algemeen,inheems,,https://waarneming.nl/species/249609/
255,Grote Burgemeester,Larus hyperboreus,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Gunnerus, JE, 1767",zeldzaam,inheems,,https://waarneming.nl/species/255/
245331,Grote Burgemeester ssp hyperboreus,Larus hyperboreus hyperboreus,ondersoort,255,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Gunnerus, JE, 1767",zeldzaam,inheems,,https://waarneming.nl/species/245331/
110,Grote Canadese Gans,Branta canadensis,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",algemeen,exoot,,https://waarneming.nl/species/110/
152886,Grote Canadese Gans ssp occidentalis,Branta canadensis occidentalis,ondersoort,110,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Baird, SF, 1858)",algemeen,inburgerend,,https://waarneming.nl/species/152886/
79003,Grote Cubavink,Tiaris olivaceus,soort,,Thraupidae (Tangaren),Vogels,"(Linnaeus, C, 1766)",vrij algemeen,exoot,,https://waarneming.nl/species/79003/
925,Grote Franjepoot,Phalaropus tricolor,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Vieillot, LJP, 1819)",zeer zeldzaam,inheems,,https://waarneming.nl/species/925/
71392,Grote Geelkuifkaketoe,Cacatua galerita,soort,,Cacatuidae (Kakatoes),Vogels,"(Latham, J, 1790)",vrij algemeen,exoot,,https://waarneming.nl/species/71392/
1487,Grote Geelpootruiter,Tringa melanoleuca,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Gmelin, JF, 1789)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/1487/
756,Grote Gele Kwikstaart,Motacilla cinerea,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"Tunstall, M, 1771",algemeen,inheems,,https://waarneming.nl/species/756/
261497,Grote Gele Kwikstaart ssp cinerea,Motacilla cinerea cinerea,ondersoort,756,Motacillidae (Piepers en Kwikstaarten),Vogels,"Tunstall, M, 1771",algemeen,inheems,,https://waarneming.nl/species/261497/
913,Grote Grijze Snip,Limnodromus scolopaceus,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Say, T, 1822)",zeer zeldzaam,inheems,,https://waarneming.nl/species/913/
256,Grote Jager,Stercorarius skua,soort,,Stercorariidae (Jagers),Vogels,"(Brünnich, MT, 1764)",vrij algemeen,inheems,,https://waarneming.nl/species/256/
1547,Grote Kanoet,Calidris tenuirostris,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Horsfield, T, 1821)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1547/
49,Grote Karekiet,Acrocephalus arundinaceus,soort,,Acrocephalidae (Rietzangers),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/49/
256781,Grote Karekiet ssp arundinaceus,Acrocephalus arundinaceus arundinaceus,ondersoort,49,Acrocephalidae (Rietzangers),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/256781/
16727,Grote Kiskadie,Pitangus sulphuratus,soort,,Tyrannidae (Tirannen),Vogels,"(Linnaeus, C, 1766)",algemeen,exoot,,https://waarneming.nl/species/16727/
1272,Grote Kruisbek,Loxia pytyopsittacus,soort,,Fringillidae (Vinken),Vogels,"Borkhausen, MB, 1793",zeer zeldzaam,inheems,,https://waarneming.nl/species/1272/
111,Grote Lijster,Turdus viscivorus,soort,,Turdidae (Lijsters),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/111/
259655,Grote Lijster ssp viscivorus,Turdus viscivorus viscivorus,ondersoort,111,Turdidae (Lijsters),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/259655/
112,Grote Mantelmeeuw,Larus marinus,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/112/
757,Grote Pieper,Anthus richardi,soort,,Motacillidae (Piepers en Kwikstaarten),Vogels,"Vieillot, LJP, 1818",zeldzaam,inheems,,https://waarneming.nl/species/757/
1531,Grote Pijlstormvogel,Ardenna gravis,soort,,Procellariidae (Stormvogels en pijlstormvogels),Vogels,"(O'Reilly, B, 1818)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1531/
243786,Grote Sneeuwgans,Anser caerulescens atlanticus,ondersoort,327,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Kennard, FH, 1927)",zeldzaam,inheems,,https://waarneming.nl/species/243786/
194614,Grote Stern,Thalasseus sandvicensis,soort,,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"(Latham, J, 1787)",vrij algemeen,inheems,,https://waarneming.nl/species/194614/
28,Grote Stern ssp sandvicensis,Thalasseus sandvicensis sandvicensis,ondersoort,194614,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"(Latham, J, 1787)",vrij algemeen,inheems,,https://waarneming.nl/species/28/
783,Grote Tafeleend,Aythya valisineria,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Wilson, A, 1814)",zeer zeldzaam,inheems,,https://waarneming.nl/species/783/
78021,Grote Textorwever,Ploceus cucullatus,soort,,Ploceidae (Wevers),Vogels,"(Müller, PLS, 1776)",vrij algemeen,exoot,,https://waarneming.nl/species/78021/
257,Grote Trap,Otis tarda,soort,,Otididae (Trappen),Vogels,"Linnaeus, C, 1758",zeer zeldzaam,inheems,,https://waarneming.nl/species/257/
77190,Grote Vale Spotvogel,Hippolais languida,soort,,Acrocephalidae (Rietzangers),Vogels,"(Hemprich, WF; Ehrenberg, CG, 1833)",zeer zeldzaam,inheems,,https://waarneming.nl/species/77190/
87883,Grote Valk onbekend of hybride,Falco rusticolus / cherrug / biarmicus / Falco x,verzamelsoort,,Falconidae (Caracara's en Valken),Vogels,,zeldzaam,inheems,,https://waarneming.nl/species/87883/
114,Grote Zaagbek,Mergus merganser,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/114/
241082,Grote Zaagbek ssp merganser,Mergus merganser merganser,ondersoort,114,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/241082/
258,Grote Zee-eend,Melanitta fusca,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",vrij algemeen,inheems,,https://waarneming.nl/species/258/
115,Grote Zilverreiger,Ardea alba,soort,,Ardeidae (Reigers),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/115/
244135,Grote Zilverreiger ssp alba,Ardea alba alba,ondersoort,115,Ardeidae (Reigers),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/244135/
26,Grutto,Limosa limosa,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/26/
240773,Grutto onbekend,Limosa spec.,verzamelsoort,,Scolopacidae (Strandlopers en snippen),Vogels,"Brisson, MJ, 1760",algemeen,inheems,,https://waarneming.nl/species/240773/
245212,Grutto ssp limosa,Limosa limosa limosa,ondersoort,26,Scolopacidae (Strandlopers en snippen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/245212/
259,Haakbek,Pinicola enucleator,soort,,Fringillidae (Vinken),Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/259/
19279,Hadada-ibis,Bostrychia hagedash,soort,,Threskiornithidae (Ibissen en Lepelaars),Vogels,"(Latham, J, 1790)",algemeen,incidentele invoer,,https://waarneming.nl/species/19279/
116,Halsbandparkiet,Psittacula krameri,soort,,Psittaculidae (Parkieten),Vogels,"(Scopoli, GA, 1769)",algemeen,exoot,,https://waarneming.nl/species/116/
194631,Halsringparkiet,Barnardius zonarius,soort,,Psittaculidae (Parkieten),Vogels,"(Shaw, G, 1805)",algemeen,incidentele invoer,,https://waarneming.nl/species/194631/
2025,Hamerkop,Scopus umbretta,soort,,Scopidae (Hamerkop),Vogels,"Gmelin, JF, 1789",algemeen,exoot,,https://waarneming.nl/species/2025/
26525,Hanenstaartwidavink,Euplectes progne,soort,,Ploceidae (Wevers),Vogels,"(Boddaert, P, 1783)",algemeen,exoot,,https://waarneming.nl/species/26525/
789,Harlekijneend,Histrionicus histrionicus,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/789/
70316,Harlekijnkwartel,Coturnix delegorguei,soort,,"Phasianidae (Kwartels, Patrijzen en Fazanten)",Vogels,"Delegorgue, LA, 1847",vrij algemeen,exoot,,https://waarneming.nl/species/70316/
117,Havik,Astur gentilis,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/117/
682007,Havik of Sperwer onbekend,Accipiter spec.,verzamelsoort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"Brisson, MJ, 1760",algemeen,inheems,,https://waarneming.nl/species/682007/
244474,Havik ssp gentilis,Astur gentilis gentilis,ondersoort,117,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/244474/
1532,Havikarend,Aquila fasciata,soort,,"Accipitridae (Wouwen, Haviken en Arenden)",Vogels,"Vieillot, LJP, 1822",zeer zeldzaam,inheems,,https://waarneming.nl/species/1532/
70491,Hawaii-eend,Anas wyvilliana,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Sclater, PL, 1878",zeldzaam,incidentele invoer,,https://waarneming.nl/species/70491/
18689,Hawaiigans,Branta sandvicensis,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Vigors, NA, 1834)",algemeen,exoot,,https://waarneming.nl/species/18689/
804,Hazelhoen,Tetrastes bonasia,soort,,"Phasianidae (Kwartels, Patrijzen en Fazanten)",Vogels,"(Linnaeus, C, 1758)",zeer zeldzaam,inheems,,https://waarneming.nl/species/804/
118,Heggenmus,Prunella modularis,soort,,Prunellidae (Heggenmussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/118/
261486,Heggenmus ssp modularis,Prunella modularis modularis,ondersoort,118,Prunellidae (Heggenmussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/261486/
260,Heilige Ibis,Threskiornis aethiopicus,soort,,Threskiornithidae (Ibissen en Lepelaars),Vogels,"(Latham, J, 1790)",algemeen,exoot,,https://waarneming.nl/species/260/
8616,Helmparelhoen,Numida meleagris,soort,,Numididae (Parelhoenders),Vogels,"(Linnaeus, C, 1758)",vrij algemeen,exoot,,https://waarneming.nl/species/8616/
20992,Herdersplevier,Anarhynchus pecuarius,soort,,Charadriidae (Kieviten en Plevieren),Vogels,"(Temminck, CJ, 1823)",zeer zeldzaam,inheems,,https://waarneming.nl/species/20992/
73516,Heremietibis,Geronticus eremita,soort,,Threskiornithidae (Ibissen en Lepelaars),Vogels,"(Linnaeus, C, 1758)",zeldzaam,exoot,,https://waarneming.nl/species/73516/
76019,Heremietlijster,Catharus guttatus,soort,,Turdidae (Lijsters),Vogels,"(Pallas, PS, 1811)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/76019/
19359,Heuglins Meeuw,Larus fuscus heuglini,ondersoort,131,"Laridae (Meeuwen, Sterns en Schaarbekken)",Vogels,"Bree, CR, 1876",zeer zeldzaam,inheems,,https://waarneming.nl/species/19359/
261788,Himalayagroenling,Chloris spinoides,soort,,Fringillidae (Vinken),Vogels,"(Vigors, NA, 1831)",algemeen,exoot,,https://waarneming.nl/species/261788/
20976,Hoendergans,Cereopsis novaehollandiae,soort,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"Latham, J, 1801",vrij algemeen,exoot,,https://waarneming.nl/species/20976/
119,Holenduif,Columba oenas,soort,,Columbidae (Duiven),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/119/
245469,Holenduif ssp oenas,Columba oenas oenas,ondersoort,119,Columbidae (Duiven),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/245469/
71567,Holenparkiet,Cyanoliseus patagonus,soort,,Psittacidae (Papegaaien),Vogels,"(Vieillot, LJP, 1818)",vrij algemeen,exoot,,https://waarneming.nl/species/71567/
38,Hop,Upupa epops,soort,,Upupidae (Hoppen),Vogels,"Linnaeus, C, 1758",zeldzaam,inheems,,https://waarneming.nl/species/38/
71759,Horusgierzwaluw,Apus horus,soort,,Apodidae (Gierzwaluwen),Vogels,"(Heuglin, MT, 1869)",zeer zeldzaam,inheems,,https://waarneming.nl/species/71759/
120,Houtduif,Columba palumbus,soort,,Columbidae (Duiven),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/120/
245471,Houtduif ssp palumbus,Columba palumbus palumbus,ondersoort,120,Columbidae (Duiven),Vogels,"Linnaeus, C, 1758",algemeen,inheems,,https://waarneming.nl/species/245471/
121,Houtsnip,Scolopax rusticola,soort,,Scolopacidae (Strandlopers en snippen),Vogels,"Linnaeus, C, 1758",vrij algemeen,inheems,,https://waarneming.nl/species/121/
20701,Huisgierzwaluw,Apus affinis,soort,,Apodidae (Gierzwaluwen),Vogels,"(Gray, JE, 1830)",zeer zeldzaam,inheems,,https://waarneming.nl/species/20701/
78394,Huisgors,Emberiza sahari,soort,,Emberizidae (Gorzen),Vogels,"Levaillant, JJR, 1850",zeer zeldzaam,inheems,,https://waarneming.nl/species/78394/
261,Huiskraai,Corvus splendens,soort,,Corvidae (Kraaien en Gaaien),Vogels,"Vieillot, LJP, 1817",zeldzaam,exoot,,https://waarneming.nl/species/261/
255080,Huiskraai ssp splendens,Corvus splendens splendens,ondersoort,261,Corvidae (Kraaien en Gaaien),Vogels,"Vieillot, LJP, 1817",zeldzaam,exoot,,https://waarneming.nl/species/255080/
255079,Huiskraai ssp zugmayeri,Corvus splendens zugmayeri,ondersoort,261,Corvidae (Kraaien en Gaaien),Vogels,"Laubmann, AL, 1913",zeer zeldzaam,exoot,,https://waarneming.nl/species/255079/
122,Huismus,Passer domesticus,soort,,Passeridae (Mussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/122/
260926,Huismus ssp domesticus,Passer domesticus domesticus,ondersoort,122,Passeridae (Mussen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/260926/
123,Huiszwaluw,Delichon urbicum,soort,,Hirundinidae (Zwaluwen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/123/
256402,Huiszwaluw ssp urbicum,Delichon urbicum urbicum,ondersoort,123,Hirundinidae (Zwaluwen),Vogels,"(Linnaeus, C, 1758)",algemeen,inheems,,https://waarneming.nl/species/256402/
73573,Humboldtpinguïn,Spheniscus humboldti,soort,,Spheniscidae (Pinguïns),Vogels,"Meyen, FJF, 1834",vrij algemeen,incidentele invoer,,https://waarneming.nl/species/73573/
262,Humes Bladkoning,Phylloscopus humei,soort,,Phylloscopidae (Boszangers),Vogels,"(Brooks, WE, 1878)",zeer zeldzaam,inheems,,https://waarneming.nl/species/262/
77610,Humes Braamsluiper,Curruca curruca althaea,ondersoort,78,Sylviidae (Grasmussen),Vogels,"(Hume, AO, 1878)",zeer zeldzaam,incidenteel / zwerver,,https://waarneming.nl/species/77610/
1392,Hutchins' Canadese Gans,Branta hutchinsii hutchinsii,ondersoort,758,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,"(Richardson, J, 1832)",zeer zeldzaam,inheems,,https://waarneming.nl/species/1392/
1191448,Hybride Amazonetaling x Carolina-eend,Amazonetta brasiliensis x Aix sponsa,hybride,0,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,onbekend,exoot,,https://waarneming.nl/species/1191448/
719373,Hybride Amerikaanse Smient x Chileense Smient,Mareca americana x Mareca sibilatrix,hybride,,"Anatidae (Eenden, Ganzen en Zwanen)",Vogels,,onbekend,exoot,,https://waarneming.nl/species/719373/
